Id,Sentiment
1472,1
4903,0
11939,0
1718,1
10245,0
7055,0
6448,1
867,0
12892,0
11786,0
5963,2
4433,2
7878,1
5161,1
3051,1
13336,0
8300,1
4189,0
5778,1
10006,0
14575,0
13656,0
1780,1
357,0
7378,0
7869,0
1155,0
1726,1
11941,2
3133,0
6331,1
8491,1
13005,0
12216,0
6337,1
923,0
3605,0
12687,0
3670,2
2880,0
1286,0
8143,1
1573,1
2360,0
1022,1
10668,0
7155,0
9456,0
13905,0
8520,1
8377,2
7365,1
9512,1
707,0
7057,1
8278,2
9900,1
14944,0
7393,2
6214,1
9087,1
8633,1
585,0
10361,0
10960,0
7166,0
1054,1
14373,0
10172,0
10069,0
7963,2
6437,1
5054,0
381,0
14845,0
1213,1
3449,1
6219,2
766,0
11482,0
10923,0
9312,1
2300,0
5271,1
10068,0
408,0
9556,1
14535,0
11207,0
12793,0
568,0
11771,1
5182,1
5152,1
6960,1
1820,0
11427,0
7998,1
14450,0
2507,0
5952,1
8212,1
4850,1
3804,0
6682,1
9143,0
1629,2
10043,0
13086,0
6777,2
2343,0
7268,1
9098,0
7311,1
4551,0
6190,1
13643,0
3240,0
7264,0
8720,1
8389,1
6440,0
5845,1
4205,0
1405,0
6549,1
14898,0
4722,2
5705,1
2579,1
1424,0
3463,2
14241,0
1857,2
13238,1
12989,0
3516,0
6947,1
527,0
14289,0
6716,1
10888,0
11166,0
6111,1
6546,2
13438,0
5945,0
14046,0
3950,1
6014,1
14217,0
625,2
12583,0
7944,2
3038,2
12091,0
1416,1
3077,0
338,0
4734,0
2634,1
784,1
1795,0
14489,0
3095,1
2641,0
7873,1
7602,0
8640,0
3580,0
11798,0
9230,1
8864,0
12978,2
4595,1
8768,1
998,1
14688,0
12213,0
4725,0
10754,0
7866,1
12349,0
3366,1
4385,0
9602,1
2376,1
11299,0
3310,0
14006,0
4361,1
2271,2
9116,1
7780,1
4687,1
3153,0
4331,0
4538,0
2512,2
2045,2
7886,1
3970,2
4056,1
5763,1
2514,2
14250,0
10701,0
5384,1
7228,0
9576,1
11791,1
9095,1
13896,0
1009,0
4864,0
2954,0
10191,0
4238,0
12667,0
1506,1
12233,0
3828,1
2899,0
11740,0
1203,1
4662,0
10545,0
14286,2
6506,1
10937,0
3925,2
7105,1
5620,1
5102,1
3172,2
8941,1
11206,0
3759,0
9062,2
7782,1
14597,0
11489,0
2325,0
12994,0
14387,0
9995,0
2994,0
7659,1
3085,0
8079,1
10480,0
7139,1
1628,1
14573,0
10420,0
6203,1
11261,0
2273,0
4852,0
8394,1
1027,1
276,1
6781,0
1498,2
9340,2
13864,0
13819,0
13913,0
4984,1
8376,1
14473,0
3211,1
14292,0
5071,1
711,0
498,1
9627,2
8216,1
2445,0
10748,0
68,0
12693,0
6022,1
9852,1
9580,2
6557,2
11764,0
12036,0
6640,2
9280,2
10785,0
2594,2
6301,1
7826,1
1877,0
14832,0
12430,0
12859,0
14954,0
10370,0
12827,0
5578,1
5599,1
8460,1
4099,1
11836,0
8820,1
12094,0
9742,1
304,0
9527,1
9500,1
12494,0
9325,0
2916,1
10239,0
4175,2
14125,0
9115,1
3610,0
4288,2
9904,1
2926,0
4310,0
1172,0
4682,1
1329,2
13397,0
8835,1
11060,0
9857,1
11912,0
4221,1
2423,1
4782,0
12440,0
2261,0
9234,1
7159,1
1419,0
13446,0
14481,0
1599,0
13628,0
2324,2
3840,0
4537,1
6293,1
9736,1
13119,0
8557,1
8240,2
14695,0
8888,1
14973,0
3091,0
3357,1
14644,0
990,0
3197,0
13956,0
11174,0
13970,0
7954,1
5840,0
11697,0
5276,1
7429,1
11737,0
3232,1
3218,2
14983,0
5435,1
9013,1
1915,0
8088,1
9730,1
4332,0
4017,1
13939,0
9542,0
8935,1
959,2
13450,0
2321,0
14974,0
10826,1
11105,0
7131,1
9668,1
8983,1
11466,0
8578,2
52,0
352,0
926,0
12185,0
11336,0
851,2
11925,0
8576,1
564,0
829,2
9685,1
5288,1
14195,0
9194,0
4964,0
13362,0
9848,1
6823,0
14281,0
1092,0
5796,0
5283,1
359,0
8872,0
4339,0
9341,1
1449,2
1523,0
8907,1
10385,0
13435,0
4440,0
13794,0
7333,1
6568,2
7852,2
8682,1
454,0
12504,0
7203,0
12106,0
10546,0
11918,0
1495,0
6387,1
50,0
3686,0
13962,0
5638,1
8608,1
3219,0
4897,0
13498,0
5321,0
13876,0
3593,0
3533,0
1947,0
8349,0
9644,1
10446,0
11743,0
1989,0
12508,0
1504,0
13817,0
5611,1
8355,1
14037,0
2142,0
2940,0
5015,1
7548,1
3540,0
3392,1
10199,0
5030,1
9241,1
7178,1
259,0
3253,0
14269,0
3320,0
11071,0
7518,1
12306,0
6703,1
14814,0
2822,0
1287,1
11012,0
3156,0
2499,0
10230,0
274,0
12299,0
2599,2
13571,0
3087,0
10672,0
5258,1
14513,0
8718,1
5127,0
6369,1
10561,0
1001,0
3778,0
631,0
2427,1
605,1
5676,0
8030,1
14275,0
13968,0
14762,0
12020,0
7362,1
837,1
4797,0
6922,1
7685,1
6046,1
3204,0
3122,0
11196,0
8136,1
7089,1
922,0
8632,0
6227,2
13887,0
386,0
8853,1
12278,0
8242,1
4430,1
12336,0
2723,0
8354,2
2257,0
4676,0
4935,0
6238,2
7245,1
8849,1
9025,1
13100,0
10762,0
4173,0
6507,1
2734,0
902,0
2071,1
9121,1
13514,0
13786,0
9871,1
1689,0
12955,1
13612,0
12871,0
7394,1
13750,0
6039,1
6883,1
12098,0
3894,0
444,1
1195,0
4423,0
12943,0
7037,1
11225,0
12478,0
7005,2
8981,1
5725,1
8344,1
1693,0
9781,1
5546,1
2297,0
8022,0
497,1
11824,0
3860,0
8330,1
1235,0
3505,1
8313,1
1154,0
7403,0
236,0
3208,0
738,0
8616,1
1451,0
3791,0
11131,0
3736,1
1398,1
1477,0
5917,1
14718,0
5588,1
6284,1
6542,1
13105,0
3504,0
11128,0
5241,2
7309,0
8470,0
12083,0
11233,0
7146,1
10654,0
11338,0
11533,0
13307,0
13531,0
13426,0
7010,1
7426,1
12009,0
228,0
11914,0
12011,0
1744,1
2090,1
10508,0
1911,1
1926,0
12786,0
2840,0
7080,1
4136,2
3114,0
12423,0
8731,0
5170,1
7739,0
6772,0
5171,1
10050,0
10812,0
8924,1
12019,0
7951,1
9232,1
3835,1
1425,0
14354,0
9113,2
13055,0
4114,0
14764,0
13844,0
1470,0
2065,0
6906,1
14879,0
8453,2
8601,1
7506,1
237,0
12378,2
10585,0
12283,0
9107,1
10855,0
7622,1
12224,0
10678,0
9782,1
6490,0
3439,0
11397,0
11917,0
9472,1
9016,1
12285,0
10627,0
4753,0
9892,2
12772,0
7960,1
13775,0
12501,0
5376,0
8476,0
14591,0
9952,1
11890,0
3661,0
3049,1
10291,0
169,2
11935,0
8363,1
10702,0
9937,1
9445,0
4164,1
11371,0
3472,0
5126,0
12902,0
11281,0
12255,0
606,0
10830,0
11,0
13978,0
6249,1
1259,2
12696,0
1586,0
850,2
6733,1
1488,1
14069,0
5863,1
13693,0
3377,0
8647,2
10684,0
6517,0
9725,1
5838,1
5087,2
1521,0
1731,1
9704,1
6827,1
13700,0
4581,0
14146,0
10510,0
5328,2
1400,2
11510,0
7991,1
10985,0
6958,1
5056,1
4369,1
4757,0
2391,0
7308,1
635,0
7405,1
6206,0
6547,2
7357,1
1365,0
5687,0
9998,0
14246,0
4154,0
11655,0
12284,0
7007,1
3780,0
3763,2
14047,0
12658,0
5594,1
14525,0
14947,0
8890,1
2661,0
7176,1
1177,0
12034,0
7593,2
9854,0
2885,0
10204,0
11471,0
7325,1
1787,2
7260,0
5375,1
3323,2
5873,1
14337,0
14897,0
11061,0
6428,1
2094,0
3789,0
9569,2
882,1
3254,1
13841,0
11999,0
8509,2
8546,1
148,0
8414,1
331,0
5426,1
4139,1
13986,0
11652,0
3981,0
12968,0
12970,0
885,2
3255,0
11003,0
11007,0
12297,0
8375,2
2430,1
9581,0
10839,0
8248,1
12383,0
2371,0
7396,1
383,0
9189,1
1897,0
2709,0
2067,0
6131,1
946,1
5507,1
2250,0
5979,1
6213,0
14942,0
12848,0
1417,0
12785,0
8262,1
2672,0
4230,0
13021,0
3692,0
10081,0
8925,0
1267,1
1657,0
9942,1
7939,1
12766,0
9171,1
12298,0
5399,1
6269,1
3631,1
11795,0
8473,1
4125,0
1522,0
1697,2
3893,1
934,0
13614,0
6113,1
10398,0
8484,2
1951,0
2483,2
11671,0
5032,1
3564,0
12993,0
6218,1
5279,0
7377,0
2764,1
14372,0
14105,0
12794,0
5230,2
5082,0
5006,1
238,2
3018,2
12191,0
8915,1
6067,1
13763,0
2288,0
11617,0
13162,0
4876,2
10580,0
11165,0
10360,0
11023,0
12578,0
364,2
10112,0
1946,1
9689,1
14415,0
954,0
5640,2
5876,1
1917,0
733,2
7584,2
7328,1
7688,1
10959,0
12325,0
3535,0
8229,2
2856,2
13910,0
1950,0
10523,0
3069,1
13001,0
9953,1
54,1
14554,0
7276,1
8750,1
10087,0
7801,1
3724,0
12327,0
9986,0
13004,0
13675,0
8468,1
11747,0
6913,0
12196,0
4945,1
13378,0
12934,0
6954,1
9387,0
4264,0
5818,0
12237,0
12953,0
4646,0
6819,1
3877,0
8266,1
11632,0
12748,0
3910,0
2226,2
14333,0
10808,0
14329,0
2339,1
12908,0
2095,2
2017,0
7923,1
11095,0
6985,1
12141,0
6,1
14106,0
10148,0
12007,0
14031,0
8190,1
10095,0
3082,1
11542,0
2719,1
14476,0
9758,1
861,0
13594,0
13814,0
1212,0
5888,1
2839,0
13820,0
9798,1
8095,1
3961,0
8415,1
7610,2
11792,0
13674,0
5324,1
6636,1
11676,0
11638,0
11812,0
9233,1
12210,0
14834,1
9800,1
8298,1
2658,0
7669,1
2194,2
10638,0
14377,0
7523,1
13441,0
11883,0
3999,2
7741,2
14280,0
5624,1
13562,0
11822,0
6342,1
12479,0
9977,1
13710,0
6325,1
11177,0
7271,2
9799,1
5575,1
9585,1
9381,1
3857,0
12809,0
2731,0
2772,0
13984,0
8753,1
10388,0
13170,0
66,1
7023,1
4246,2
10060,0
7777,1
14019,0
13099,0
14435,0
14560,0
5193,1
11637,0
14008,0
8943,1
10630,0
795,1
3407,1
7488,1
4652,0
4039,0
9413,1
11680,0
4152,0
13840,0
13796,0
7250,1
4712,2
13206,0
1229,0
8741,1
14311,0
11386,1
6142,1
9130,1
7906,1
554,0
9211,1
13832,0
4815,1
6479,1
10275,0
13729,0
6582,1
1249,0
9905,1
14222,0
5913,1
3660,0
11575,0
5833,2
3913,0
7539,0
4003,0
4979,0
2541,1
11772,0
11158,0
8413,1
2224,1
5214,1
4598,0
8346,1
9187,1
11133,0
400,0
4217,0
9215,0
11145,0
1730,0
11787,0
13364,0
14818,0
13625,0
6116,1
14135,0
5630,0
6404,2
13996,0
9745,1
2778,0
3235,1
10945,0
3621,1
11277,0
1374,0
7583,1
4589,1
4705,0
14171,0
10024,0
14133,0
13381,0
10368,0
7338,1
1234,0
12944,0
5409,1
7828,1
14005,0
2436,1
473,2
11532,0
6711,1
12838,0
4274,0
12167,0
5162,2
8984,1
362,0
4902,0
11364,0
1684,0
8059,1
2971,0
8451,1
9923,2
1909,0
4054,0
2624,2
11462,0
13652,0
888,0
5559,1
14002,0
11435,0
8644,1
4689,1
9710,1
9031,1
6087,2
14665,0
5677,1
8016,1
3328,0
1921,1
8269,1
9222,1
360,0
5856,1
10774,0
9845,1
412,2
6173,1
3028,0
18,0
8850,0
8910,1
8406,0
4613,1
13522,0
3687,0
14521,0
841,0
6676,1
2292,0
6482,1
13302,0
842,0
6385,2
8754,1
7343,1
8422,1
1076,0
5900,2
1347,0
11839,0
14522,0
6165,1
14601,0
7106,0
10526,0
3918,1
5002,1
10327,0
10482,0
3112,0
2441,2
11804,0
1269,0
8463,2
11352,0
14456,0
356,2
5829,1
89,0
3720,2
14546,0
3121,0
4520,1
7115,1
10184,0
10942,0
1659,0
13875,0
11476,0
4658,1
9357,1
12181,0
13025,0
14067,0
8443,0
396,0
10989,0
1150,2
6637,1
10308,0
8800,1
1793,0
2201,2
3537,2
4157,0
8261,2
8107,0
9210,2
12236,0
13945,0
1224,1
12406,2
10453,0
1308,2
11019,0
7718,1
11252,0
4031,1
11332,0
3691,1
8775,1
14335,0
7161,2
4195,0
8384,1
2671,0
12769,0
10704,0
2799,0
219,0
14662,0
10384,0
13807,0
3665,2
13597,0
12208,0
11526,0
2644,0
14518,0
6705,1
4001,0
13856,0
10691,0
3517,0
13069,1
6439,1
1130,0
5897,1
11660,0
2600,0
703,0
6236,1
64,0
7677,1
1869,0
8469,1
3332,1
6619,1
6641,2
9873,1
11295,0
5,0
6668,2
13682,0
7789,2
11711,0
14190,0
6204,0
12656,0
7748,0
13732,0
10125,0
6148,0
6298,2
4348,0
5095,0
9029,1
122,0
9097,1
13152,0
13408,0
5683,0
1831,0
8765,0
9421,1
7326,1
1217,0
14074,0
4113,2
7370,1
900,0
6262,0
1017,0
4956,0
5147,1
5800,1
10320,0
10345,0
13346,0
10758,0
2978,2
13842,0
4338,1
6188,2
14380,0
1890,1
11232,0
6452,1
12289,0
11802,0
8144,1
9949,0
6102,1
6471,0
14189,0
5285,1
10444,0
1060,0
14941,0
1103,1
2025,0
10515,0
7889,1
5404,1
13421,0
4469,0
8863,1
5652,1
14023,0
8322,0
7985,0
5267,1
9397,0
12030,0
4716,0
14369,0
5051,0
14604,0
14092,0
4494,0
10867,0
9701,1
5914,2
10497,0
11017,0
2573,1
6414,1
6769,0
7543,1
2433,0
13780,0
1381,1
9151,1
14033,0
2790,0
3029,0
4104,0
14829,0
5679,1
4886,1
7890,1
12589,0
7719,2
505,0
7813,1
3768,1
8218,1
5109,1
6725,1
4810,0
14315,0
12428,0
10750,0
13641,0
1344,2
7054,1
767,0
2473,0
1376,0
10048,0
10284,0
2218,1
8757,1
7019,0
12996,0
6153,1
9177,1
13536,0
13788,2
1332,2
1356,0
2223,0
11885,0
11362,0
11477,0
14343,0
4249,0
1254,0
9258,1
9274,0
7766,2
3596,0
4592,2
11780,0
177,0
5464,1
10739,0
7051,1
9812,1
2689,0
12123,0
4019,0
5229,1
10575,0
290,0
10433,0
7460,1
12434,0
93,2
11392,0
1552,0
12463,0
12087,0
13931,2
3443,1
11463,0
6609,1
8671,1
5483,1
8519,1
12491,0
6420,1
6237,0
11889,0
9160,1
11728,0
6282,1
965,1
71,0
1134,0
7323,1
12653,0
7151,0
10070,0
13363,0
75,1
10680,0
13190,0
7208,1
6191,0
9353,1
2428,1
14398,0
1443,1
6690,1
4011,0
3718,1
11187,0
371,0
7209,0
2183,1
3391,2
4529,0
1364,0
5081,0
700,0
4514,2
11663,0
12725,0
737,2
9884,1
2302,1
6295,0
11782,0
9438,2
4121,0
1954,1
4927,2
2517,0
10483,0
5996,1
13947,0
13703,0
4210,0
2380,0
1051,0
12631,0
295,1
12784,0
13494,0
7456,1
3723,0
6444,1
599,0
7484,1
2410,0
4229,1
10246,0
2530,0
11323,0
13338,0
1153,1
8769,0
2522,0
10051,0
12730,0
2232,1
7027,1
4305,2
8430,1
5861,1
1045,2
4155,1
3892,1
1845,1
9509,2
8685,1
6536,1
11134,0
3928,1
11049,0
8417,1
12273,0
10105,1
6584,1
10718,0
3977,0
12597,0
4556,0
3980,0
2808,0
6709,1
11694,0
14882,0
4180,0
7344,1
3699,0
130,0
9437,0
8206,1
7915,1
4686,0
1914,0
12228,0
751,0
6240,1
9505,1
12229,0
3436,0
4345,0
13665,0
1437,0
14154,0
14725,0
6904,1
4134,0
13263,0
1186,0
14835,0
12372,0
1109,0
7497,1
13812,0
11936,0
12702,0
3456,0
9346,0
5335,1
10113,0
2727,0
1700,0
6068,2
11176,0
2061,0
12731,0
9428,2
11906,0
4470,1
7550,1
11603,0
11065,0
11614,0
9492,2
776,1
8752,1
11018,0
5871,1
3764,1
4269,0
4738,2
1738,2
9616,1
13964,1
5606,1
4756,0
7048,1
7256,1
8777,1
1059,0
1872,0
11451,0
5514,1
10306,0
11286,0
9441,2
467,0
8208,0
2179,0
4284,0
6578,1
9578,1
1456,0
5107,1
13915,0
3247,2
4197,0
7233,1
5304,1
4922,0
6629,1
13799,0
12515,0
4092,2
11867,0
5252,1
13634,0
4890,1
6449,1
13293,0
3066,1
6159,2
11240,0
12620,0
5986,0
4826,0
6215,0
10593,0
992,0
9447,1
7738,1
2100,0
1685,0
2615,0
3081,0
9682,2
5284,1
3874,2
5905,1
12104,0
5223,1
12274,0
8055,1
3662,1
8429,1
4367,2
11358,0
14744,0
4800,1
13468,0
3395,0
14219,0
11283,0
14201,0
6789,1
11383,0
1492,1
9962,1
14090,0
9841,1
14035,0
9562,2
6008,1
9882,0
13121,0
8253,0
3043,0
10203,0
10957,0
7008,0
7616,1
2222,1
2117,2
6647,1
679,2
7085,1
384,0
14778,0
714,0
10698,0
13734,0
5044,1
12636,0
2585,0
2212,2
4382,0
10511,0
9254,1
8956,0
8726,0
6843,1
7443,1
14848,0
7487,2
1998,1
12984,0
10703,0
1841,0
14081,0
1452,0
3125,0
4917,0
7722,0
3412,0
8112,0
1581,0
1507,0
6732,1
14807,0
1808,1
2098,1
2180,0
10492,0
10747,0
9356,1
11656,0
11937,0
13768,0
9076,0
12570,0
353,2
10381,0
11245,0
8450,1
12444,0
3886,2
1181,0
4446,0
2777,0
10409,0
12749,0
11152,0
10848,0
2767,0
14935,0
8085,1
10005,2
14622,0
3883,1
4467,1
4410,0
6360,2
9806,2
3959,2
8789,1
12913,0
3272,1
13183,0
6178,1
3347,2
9422,1
10248,0
13826,0
4780,0
9061,2
836,2
1546,1
1239,0
5694,2
1067,0
12057,1
8826,2
8610,1
3603,2
5617,0
6277,1
2239,1
2578,1
1301,0
10205,0
11615,0
10943,0
12604,0
65,0
3904,1
7809,1
4370,0
3451,1
10007,0
1445,0
5451,1
4709,0
8118,1
5969,1
4050,1
4454,0
7967,1
14579,0
5782,1
3296,0
2228,0
157,1
6824,0
5727,1
207,0
9460,0
7430,0
14971,0
6275,0
1052,0
1510,2
8798,1
5895,0
3228,0
8483,1
4920,0
8913,0
12254,0
10402,0
2538,0
1094,0
6914,1
2358,0
12023,0
8018,1
5486,1
13831,0
3935,2
11339,0
8549,1
9071,1
9373,1
1753,0
10882,0
2349,2
1690,1
12110,0
2847,0
6767,1
11584,0
976,0
577,1
1729,0
10806,0
6860,2
2051,1
7964,1
8652,1
4383,0
9573,0
4295,1
8542,2
12199,0
4619,2
11243,0
12800,0
36,2
13208,0
4009,2
13629,0
10597,0
10458,0
13928,0
9465,1
2638,1
1387,0
8614,1
8727,1
12756,0
13509,0
5458,1
14166,0
7820,1
6833,1
3528,1
3738,0
388,1
7240,1
4939,0
4699,0
120,0
11558,0
12736,0
6445,1
2867,2
12920,0
4214,0
6307,1
13906,0
11825,0
991,0
7921,2
14742,0
10927,0
11852,0
5363,1
1742,1
4685,1
11184,0
13961,0
3541,0
12695,0
8452,1
10017,0
445,1
13576,0
3074,0
4694,0
7524,1
8456,1
14155,0
3064,0
5359,1
10462,0
14657,0
13458,0
5587,2
8848,1
5580,0
1853,0
5916,1
369,1
7114,1
2526,0
7907,1
9072,0
692,0
9850,1
3345,0
11923,0
9674,1
9816,2
5454,1
9014,1
8953,1
14093,0
6592,1
3905,0
11130,0
11365,0
6314,1
532,0
5704,1
506,0
2823,0
3464,0
5090,1
12708,0
1281,0
9147,1
13668,0
6456,1
10683,0
8537,1
2352,2
12415,0
1041,0
14225,0
3326,1
8029,2
14839,0
5262,1
9010,1
1676,0
6220,1
4376,0
9475,1
12683,0
8232,1
6866,1
3111,0
11160,0
1695,1
12218,0
3269,0
13445,0
14470,0
1555,0
5639,0
12182,0
14561,0
13351,0
10423,0
12701,0
13403,0
115,0
8319,1
12362,0
3704,0
14610,0
5323,2
8705,1
12467,0
10490,0
13853,0
13661,0
6145,2
5119,1
451,0
3944,1
1253,0
8067,2
8948,1
1691,0
7767,1
12741,0
6768,0
2,1
989,1
5807,1
12313,0
11452,0
5028,0
3279,1
4324,1
11530,0
5200,0
3203,1
9939,1
5442,2
12272,0
1026,2
676,0
533,1
13553,0
14904,0
9999,0
6400,1
6911,2
3995,0
13804,0
14782,0
11210,0
1997,1
11679,0
1426,2
8381,0
12671,0
14932,0
14784,0
17,0
8994,1
3945,0
3854,0
5911,1
11988,0
9383,2
1916,0
9326,2
10278,0
3753,0
10299,0
3428,0
14272,0
466,0
13306,0
7162,1
12482,0
13808,0
13073,0
5346,2
9064,1
872,1
7953,1
9252,0
2651,0
7282,0
5416,1
7952,1
14860,0
3382,0
3014,1
2452,2
4259,0
11376,0
11425,0
6458,1
4474,0
11574,0
14389,0
10,2
1540,0
962,0
7558,1
5138,0
13344,0
10049,0
6588,1
12751,0
13965,0
14702,0
11984,0
14586,0
5812,1
5387,1
3993,0
3190,1
6266,1
12040,0
7450,0
6361,0
6031,2
14086,0
1226,0
9043,1
11749,0
13684,0
628,0
10026,0
11511,0
496,0
9750,1
9646,1
2722,0
12330,0
10422,0
6231,1
7835,2
9887,1
5713,1
11242,0
3561,0
53,2
8961,1
8174,1
6308,1
2277,2
7857,1
5500,1
3356,0
9839,1
9119,1
2758,1
5046,1
9898,0
118,0
2652,0
12249,0
13305,0
8527,2
8974,1
6512,1
10259,0
805,2
2740,0
7294,1
4558,1
7938,2
12395,0
8906,1
6844,2
211,0
13013,0
6417,0
6793,1
8138,1
4138,0
13752,0
11870,0
14636,0
9166,1
7737,1
7108,0
13644,0
9706,2
3161,1
5802,1
9553,2
7950,2
8815,1
2577,1
1595,0
11193,0
2984,2
1289,2
6005,2
8901,1
4343,0
1414,2
7764,1
9513,1
172,0
10619,0
7147,0
8624,1
3224,1
9677,1
13085,0
14429,0
10472,0
5746,1
4774,1
6909,0
12072,0
11047,0
8947,0
5466,2
8292,1
939,0
8301,1
963,1
6013,1
6390,1
1064,2
6835,0
7390,2
978,0
6792,0
480,0
7160,1
6453,1
1194,2
12371,0
208,2
11789,0
250,0
8090,1
11746,0
481,0
3179,2
10367,0
272,0
14433,0
5899,1
11834,0
6661,0
4179,0
7661,1
1288,1
14243,0
3711,1
12808,0
598,0
14556,0
8126,1
14539,0
11093,0
8884,1
14027,0
14626,0
8110,1
4434,1
5700,1
3859,1
5821,0
7689,1
8314,1
13194,0
3181,0
12580,0
3500,0
1653,0
1528,0
10537,0
1164,1
8921,1
2214,0
4143,0
12972,0
7894,0
165,0
6319,2
10605,0
2404,1
14131,0
11820,0
6552,1
13217,0
13784,1
2986,2
9788,1
9980,1
8799,0
5722,0
5415,1
2505,1
8359,1
12933,0
13010,0
2753,1
1783,0
7598,1
321,0
2347,2
1050,0
12949,0
8070,1
547,0
10891,2
14872,0
6884,1
2240,0
2592,0
5549,2
13098,0
9085,1
10562,0
5538,1
12546,0
1471,0
11126,0
10229,0
10166,0
10336,0
209,0
4617,1
535,2
5488,0
6803,1
5213,1
12122,0
9836,1
504,2
2685,0
14890,0
4940,2
10761,0
3651,0
1839,2
3805,1
7072,2
11849,1
5034,1
13623,0
7014,0
14767,0
6528,1
4077,1
11919,0
9169,1
12694,0
6484,1
3657,0
1755,0
12301,0
5356,1
14985,0
12713,0
13670,0
10821,0
6918,1
1815,1
11995,0
2225,2
3340,0
14032,0
3299,0
12878,0
4640,0
1948,0
4503,1
2296,0
575,2
10417,0
5926,1
11285,0
11806,0
3629,0
12238,1
9002,1
3705,1
382,2
8012,1
5794,0
11565,0
9967,1
9430,1
7736,1
9390,1
9511,1
7181,1
10730,0
8553,1
4820,2
7531,2
12461,0
12917,0
1251,1
3476,0
4447,0
2056,1
7837,0
8858,1
12080,0
734,0
10708,0
12697,0
14846,0
2628,1
4739,2
13790,0
10185,0
2757,0
1902,0
4665,0
8028,1
10425,0
11974,0
6757,1
6208,1
4626,1
6125,1
1741,0
11367,0
9486,0
12718,0
11298,0
10997,0
7242,1
6955,1
10525,0
13405,0
11122,0
489,0
3452,1
5786,1
7253,0
2557,0
10440,0
14477,0
5227,2
8966,1
12058,0
13161,0
2174,2
8806,2
11180,0
3843,1
8810,1
12569,0
1192,0
7926,1
807,0
13545,0
11987,0
5795,1
3702,0
3454,0
2595,0
11850,0
1953,0
14045,1
12018,0
2674,2
11330,0
13227,0
12521,0
1101,0
1687,2
14885,0
100,0
7625,0
12260,0
9740,2
9794,1
5975,1
9417,2
4552,2
2465,0
760,0
1005,0
8116,1
3399,0
6927,1
12350,0
4449,1
10431,0
2837,0
12268,0
13608,0
6895,2
4178,1
9004,1
8590,1
9287,2
2626,0
5621,1
4517,0
8779,1
6562,0
12416,0
13057,0
3115,0
10186,0
14785,0
5057,0
1040,0
5590,1
6143,2
2907,1
5555,1
366,0
7470,2
8186,1
10018,0
14466,0
4853,0
6006,1
1188,0
6048,0
14300,0
8506,1
7372,1
4393,0
9603,1
2131,0
4608,0
9606,0
10660,0
8466,2
9094,1
14140,0
14685,0
9217,0
2695,0
12855,2
1805,0
7788,1
1686,0
12186,0
1779,1
2470,0
12814,0
76,0
10196,0
952,0
2102,0
10577,0
6995,1
7132,0
13955,0
124,0
7706,1
6327,1
7757,1
4842,0
2084,0
1577,0
11302,0
4445,0
9411,2
8531,0
14446,0
10952,0
8196,2
8719,1
13172,0
2893,1
13651,0
4877,2
11544,0
11257,0
12039,0
3086,0
10489,0
7318,0
13117,0
11262,0
3604,2
5848,0
11702,0
9448,1
6978,0
11411,0
4462,0
10663,0
4120,0
5761,0
13948,0
3026,0
5797,1
1169,2
14906,0
8949,2
971,1
10792,0
8521,0
728,0
13197,0
6858,1
10797,1
110,0
14137,0
12610,0
1039,0
14618,0
3638,1
10099,0
6907,1
5605,1
14986,0
5036,1
6929,1
5836,1
5137,1
7703,1
12556,0
7999,1
2560,1
1812,0
8321,1
12680,0
501,0
12417,0
3030,1
14857,0
5218,1
13376,0
8998,1
14448,0
4016,1
6185,2
1548,0
13358,0
12961,0
5956,1
8508,1
2190,0
13028,0
14791,0
11216,0
10863,0
1014,1
13116,0
2588,2
615,0
2049,1
9190,1
8462,1
11161,0
13760,0
12442,0
1442,0
5661,2
4043,0
6037,1
2959,2
500,0
6104,1
9291,1
10359,0
4457,0
6230,1
5556,1
11369,0
5100,1
14109,0
14264,0
10829,0
9784,0
8887,1
5957,1
12896,0
190,1
6229,1
6753,1
11075,0
4870,2
5886,0
13257,0
1860,0
7129,2
1748,0
13557,0
13154,0
2621,0
1100,0
2367,1
13489,0
11107,0
12114,0
3586,0
6101,0
2026,1
1107,0
2732,0
13276,0
6195,1
6784,1
1816,2
7204,1
2623,0
14566,0
7088,1
11549,0
8569,1
11581,0
11940,0
459,1
3581,1
4399,1
9996,0
9249,1
8999,2
8766,0
4967,0
8083,1
4200,2
2969,1
14633,0
4958,0
11759,0
11723,0
11081,0
10197,0
275,0
14543,0
6671,1
8075,2
6880,1
4948,1
13185,0
8684,2
10173,0
1527,2
14314,0
3325,1
4898,0
465,0
12639,0
2322,1
7036,0
11592,0
5808,1
8893,2
3388,0
11289,0
5205,1
12450,0
3889,0
8936,1
6322,2
8596,0
4591,1
13810,0
4023,1
13176,0
7416,0
14293,0
8294,1
5955,1
2833,1
13136,0
7977,1
546,1
1758,0
14111,0
12429,0
1893,2
881,1
688,1
12356,0
10813,0
3359,1
1246,0
7400,1
7957,2
7587,1
14707,1
10998,0
11642,0
2677,1
539,1
8267,0
13243,0
1624,1
9374,1
3316,1
13914,0
5614,1
11416,0
2805,0
3940,2
1487,1
441,0
11523,0
3403,2
10169,0
9818,1
985,2
7480,1
3453,0
5988,0
14798,0
6765,1
11881,0
3866,1
13992,0
12323,0
3735,1
11507,0
12629,0
13797,0
2114,0
8403,2
1862,0
4888,0
9314,1
3158,1
13023,0
13563,0
8194,1
1604,2
11985,0
